best_metric.mean,best_metric.std,experiment_kind,experiment_label,mode,n_seeds,primary_metric,task,train_subset_fraction,train_subset_percent,train_subset_size,val.acc1.mean,val.acc1.std,val.acc3.mean,val.acc3.std,val.loss.mean,val.loss.std,val.mod_acc.mean,val.mod_acc.std,val.pca.mean,val.pca.std,val.sig_acc.mean,val.sig_acc.std
82.2153549194336,0.2790178319258338,train_subset_study,1% subset,ft2,3,pca,radcom,0.01,1.0,,82.28718402645015,0.23335621784799288,99.75955323001205,0.03601752878556042,0.36077605959038955,0.005747441275491052,82.34950029394474,0.22117969453596273,82.2153549194336,0.2790178319258338,92.34332745443857,0.2993082104745299
81.91202799479167,0.34236224147776617,train_subset_study,1% subset,lora,3,pca,radcom,0.01,1.0,,82.00970020327829,0.42432508305618377,99.66225752160523,0.06700778342218652,0.3671737812057374,0.008205513014344334,82.11787184009405,0.43194896762362944,81.91202799479167,0.34236224147776617,91.96413874191653,0.28032004183106646
80.17423248291016,0.18967369478106771,train_subset_study,1% subset,lp,3,pca,radcom,0.01,1.0,,80.19047621469649,0.15713485005015904,99.12433865304416,0.09169661536592032,0.4439545550134727,0.005076814833098857,80.59435626102292,0.15295693448597802,80.17423248291016,0.18967369478106771,89.41034685479131,0.07329074540216308
33.42007827758789,0.2979531100548166,train_subset_study,1% subset,ft2,3,pca,rml,0.01,1.0,,33.50108225658686,0.3386218180651357,59.59523810074271,0.4991849148581342,2.1034727244700533,0.17772911639607944,,,33.42007827758789,0.2979531100548166,,
34.52425893147787,0.18845653644585422,train_subset_study,1% subset,lora,3,pca,rml,0.01,1.0,,34.59956710176895,0.18468375179628815,61.46825397596043,0.1875874131469971,1.9174956010843252,0.005944584019953345,,,34.52425893147787,0.18845653644585422,,
30.753233591715496,0.0961238392792303,train_subset_study,1% subset,lp,3,pca,rml,0.01,1.0,,30.823593077996765,0.12150487668044979,57.02417028077581,0.07164868880239979,1.9097567230901678,0.0036446445389531953,,,30.753233591715496,0.0961238392792303,,
