best_metric.mean,best_metric.std,mode,n_seeds,primary_metric,session_name,session_root,task,task_name,val.acc1.mean,val.acc1.std,val.acc3.mean,val.acc3.std,val.loss.mean,val.loss.std,val.pca.mean,val.pca.std
1.8750000794728596,0.37073194329761033,lp,3,pca,,,lwm-beam-challenge,Beam Prediction,5.913978258768718,2.0116437919584937,13.97849416732788,6.496261118697184,4.131657441457112,0.03074991906004019,1.8750000794728596,0.37073194329761033
1.6840277910232544,0.06495933671150751,ft2,3,pca,,,lwm-beam-challenge,Beam Prediction,9.946236292521158,1.3707040476444499,19.623655319213867,3.744190386785227,3.7715159257253013,0.0899862482614489,1.6840277910232544,0.06495933671150751
1.6927083333333333,0.18414239093399676,lora,3,pca,,,lwm-beam-challenge,Beam Prediction,2.956989049911499,0.38016491074305225,8.064515908559164,5.740364715017971,4.134366671244304,0.0364719720441952,1.6927083333333333,0.18414239093399676
