best_metric.mean,best_metric.std,experiment_kind,experiment_label,mode,n_seeds,primary_metric,task,train_subset_fraction,train_subset_percent,train_subset_size,val.acc1.mean,val.acc1.std,val.acc3.mean,val.acc3.std,val.loss.mean,val.loss.std,val.mod_acc.mean,val.mod_acc.std,val.pca.mean,val.pca.std,val.sig_acc.mean,val.sig_acc.std
83.84049987792969,0.22323454045639715,train_subset_study,3% subset,ft2,3,pca,radcom,0.03,3.0,,83.83862434400663,0.21600798104972954,99.85390950987299,0.03505467542178594,0.340359024196285,0.004822019170868196,83.90623162845385,0.2461800784400014,83.84049987792969,0.22323454045639715,93.57201646090535,0.08152503135071207
84.0322494506836,0.2674401327275024,train_subset_study,3% subset,lora,3,pca,radcom,0.03,3.0,,84.05761318307705,0.23960625942960587,99.91505000917859,0.02899194090461496,0.32562679570117886,0.0021969252117615026,84.1166960611405,0.25149682321509426,84.0322494506836,0.2674401327275024,93.38477366255144,0.14072801975026097
83.36385854085286,0.08374352405426981,train_subset_study,3% subset,lp,3,pca,radcom,0.03,3.0,,83.35596709074797,0.033881518233044174,99.72339803257246,0.038575138793493675,0.36580237090202167,0.002352409430623307,83.5761316872428,0.03540051550223257,83.36385854085286,0.08374352405426981,91.98883009994121,0.04991697505938752
36.23642603556315,0.14181674456539237,train_subset_study,3% subset,ft2,3,pca,rml,0.03,3.0,,36.311327566832176,0.08773727844503092,62.56854257514811,0.1977734709655302,1.862185432838671,0.0572672711583129,,,36.23642603556315,0.14181674456539237,,
38.06707636515299,0.01993740698340791,train_subset_study,3% subset,lora,3,pca,rml,0.03,3.0,,38.13275614156351,0.02414064067361988,64.73989899650452,0.11175461417401561,1.792638128632935,0.027287324054741928,,,38.06707636515299,0.01993740698340791,,
36.255191802978516,0.17872510707400324,train_subset_study,3% subset,lp,3,pca,rml,0.03,3.0,,36.3322510877557,0.15772920089884335,62.826118332723865,0.17511597287356123,1.7655291233571921,0.007653462062295638,,,36.255191802978516,0.17872510707400324,,
